barcode,dateaccessioned,title,editionstatement,author,Subject,Callnumber,Shelving_location,itemtype,price
11122541,2010-11-24,"SYSTEM ENGINEERING FOR IMS NETWORKS",,"HANDA ARUN",COMPUTER,"621.3845 HAN",,BK,2719.66
11122542,2010-12-07,"MEMORY BOOK",,"LORAYNE HARRY",ME-COMP,"153.12 LOR",,BK,215.20
11122543,2010-12-07,"MEMORY BOOK",,"LORAYNE HARRY",ME-COMP,"153.12 LOR",,BK,215.20
11122544,2010-12-07,"MEMORY BOOK",,"LORAYNE HARRY",ME-COMP,"153.12 LOR",,BK,215.20
11122545,2010-12-07,"MEMORY BOOK",,"LORAYNE HARRY",ME-COMP,"153.12 LOR",,BK,215.20
11122546,2010-12-14,"NUMERICAL OPTIMIZATION",2,"NOCEDAL JORGE",ME-COMP,"519.3 NOC",,BK,3273.60
11122547,2010-12-14,"SEARCH METHODOLOGIES",2,"BURKE EDMUND K",ME-COMP,"003 BUR",,BK,4313.60
11122548,2010-12-18,"INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS",2,"LEVITIN ANANY",ME-IT,"005.12 LEV",,BK,360.00
11122549,2010-12-18,"INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS",2,"LEVITIN ANANY",ME-IT,"005.12 LEV",,BK,360.00
11122550,2010-12-23,"INTEGRATED APPROACH TO SOFTWARE ENGINEERING",3,"JALOTE PANKAJ",ME-IT,"005.1 JAL",,BK,252.00
11122551,2010-12-23,"INTEGRATED APPROACH TO SOFTWARE ENGINEERING",3,"JALOTE PANKAJ",ME-IT,"005.1 JAL",,BK,252.00
11122552,2010-12-23,"SOFTWARE ENGINEERING",7,"PRESSMAN ROGERS R",COMPUTER,"005.1 PRE",,BK,417.12
11122553,2010-12-23,"SOFTWARE ENGINEERING",7,"PRESSMAN ROGERS R",COMPUTER,"005.1 PRE",,BK,417.12
11122554,2010-12-23,"SOFTWARE ENGINEERING",7,"PRESSMAN ROGERS R",COMPUTER,"005.1 PRE",,BK,417.12
11122555,2010-12-23,"SOFTWARE ENGINEERING",7,"PRESSMAN ROGERS R",COMPUTER,"005.1 PRE",,BK,417.12
11122556,2010-12-23,"SOFTWARE ENGINEERING",7,"PRESSMAN ROGERS R",COMPUTER,"005.1 PRE",,BK,417.12
11122557,2010-12-23,"CONTROL SYSTEMS ENGINEERING",5,"NAGRATH I J","E &amp; TC","629.83 NAG",,BK,0.99
11122558,2011-01-05,"DATA MINING CONCEPTS AND TECHNIQUES",2,"HAN JIAWEI",ME-IT,"005.74 HAN",,BK,360.00
11122559,2011-01-05,"DATA MINING CONCEPTS AND TECHNIQUES",2,"HAN JIAWEI",ME-IT,"005.74 HAN",,BK,360.00
11122560,2011-01-05,"INTRDUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS",2,"LEVITIN ANANY",ME-IT,"005.12 LEV",,BK,372.00
11122561,2011-01-05,"INTRDUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS",2,"LEVITIN ANANY",ME-IT,"005.12 LEV",,BK,372.00
11122562,2011-01-05,YAYATI,,"KHANDEKAR V S",IT,"800 KHA",,BK,150.00
11122563,2011-01-17,SWAMI,,"DESAI R",IT,"800 DES",,BK,120.00
11122564,2011-01-05,AMRUTWEL,,"KHANDEKAR V S",IT,"800 KHA",,BK,75.00
11122565,2011-01-05,DOST,"11 th","KALE V P",IT,"800 KAL",,BK,90.00
11122566,2011-01-05,VAPURZA,,"KALE V P",IT,"800 KAL",,BK,144.00
11122567,2011-01-05,"WISE AND OTHERWISE",14,"MURTEE SUDHA",IT,"800 MUR",,BK,112.50
11122568,2011-01-05,"GOSHETI MANSANCHYA (MARATHI BOOK)",12,"MURTEE SUDHA",IT,"800 MUR",,BK,97.50
11122569,2011-01-05,NETAJI,7,"VALIMBE V S",IT,"800 VAL",,BK,262.50
11122570,2011-01-05,"PARVE (MARATHI BOOK)",7,"BHAIRAPPA L S",IT,"800 BHA",,BK,262.50
11122571,2011-01-05,"AVARAN (MARATHI BOOK)",2,"BHAIRAPPA L S",IT,"800 BHA",,BK,187.50
11122572,2011-01-05,"THE THREE MISTEKS OF MY LIFE",2,"BHAGAT CHETAN",IT,"800 BHA",,BK,165.00
11122573,2011-01-05,"MEERA AK VASANT AHE (MARATHI BOOK)",,OSHO,IT,"800 OSH",,BK,112.50
11122574,2011-01-15,"MICROWAVE REMOTE SENSING MONOGRAPH",,"OPN  CALLA",ME-E&amp;TC,"621.3813 OPN",,BK,982.00
11122575,2011-01-15,"MICROWAVE CIRCUITS AND COMPONENTS MONOGRAPH",,"SRIVASTAVA G P","E &amp; TC","621.3813 SRI",,BK,0.01
11122576,2011-02-11,"MODELING RADAR ECCM A SYSTEM APPROACH MONOGRAPH",,"SUBRAMANIAM A K",ME-E&amp;TC,"621.3848 SUB",,BK,0.01
11122577,2011-01-15,"MICROWAVE ENGINEERING",3,"POZAR DAVID M",ME-E&amp;TC,"621.3813 POZ",,BK,359.20
11122578,2011-01-15,"MICROWAVE ENGINEERING",3,"POZAR DAVID M",ME-E&amp;TC,"621.3813 POZ",,BK,359.20
11122579,2011-01-15,"MICROWAVE ENGINEERING",3,"POZAR DAVID M",ME-E&amp;TC,"621.3813 POZ",,BK,359.20
11122580,2011-02-11,"FUNDAMENTALS OF STASTICAL SIGNAL PROCESSING: VOL II",,"KAY STEVEN M",COMPUTER,"621.3822 KAY",,BK,479.20
11122581,2011-02-11,"FUNDAMENTALS OF STASTICAL SIGNAL PROCESSING: VOL II",,"KAY STEVEN M",COMPUTER,"621.3822 KAY",,BK,479.20
11122582,2011-02-11,"FUNDAMENTALS OF STASTICAL SIGNAL PROCESSING: VOL II",,"KAY STEVEN M",COMPUTER,"621.3822 KAY",,BK,479.20
11122583,2011-02-11,"FUNDAMENTALS OF STASTICAL SIGNAL PROCESSING: VOL II",,"KAY STEVEN M",COMPUTER,"621.3822 KAY",,BK,479.20
11122584,2011-01-21,"FUNDAMENTALS OF COMPUTER GRAPHICS",3,"SHIRLEY PETER",COMPUTER,"006.6 SHI/MAR",,BK,3813.60
11122585,2011-01-27,"ELECTRONICS AND COMMUNICATION ENGINEERING FOR GATE",,GATE,IT,"371.26 GAT",,BK,156.00
11122586,2011-01-27,"ELECTRONICS AND COMMUNICATION ENGINEERING FOR GATE",,GATE,IT,"371.26 GAT",,BK,156.00
11122587,2011-01-27,"FUNDAMENTALS OF STASTICAL SIGNAL PROCESSING: VOL I",,"KAY STEVEN M","E &amp; TC","621.3822 KAY",,BK,479.20
11122588,2011-01-27,"FUNDAMENTALS OF STASTICAL SIGNAL PROCESSING: VOL I",,"KAY STEVEN M","E &amp; TC","621.3822 KAY",,BK,479.20
11122589,2011-01-27,"FUNDAMENTALS OF STASTICAL SIGNAL PROCESSING: VOL I",,"KAY STEVEN M","E &amp; TC","621.3822 KAY",,BK,479.20
11122590,2011-01-27,"FUNDAMENTALS OF STASTICAL SIGNAL PROCESSING: VOL I",,"KAY STEVEN M","E &amp; TC","621.3822 KAY",,BK,479.20
11122591,2011-02-01,"ANDROID WIRELESS APPLICATION DEVELOPMENT",2,"CONDER SHANE",COMPUTER,"621.3845 CON/DAR",,BK,1904.00
11122592,2011-02-03,GATE:,24th,"HANDA A",COMPUTER,"371.26 HAN",,BK,531.25
11122593,2011-02-03,GATE:,24th,"HANDA A",COMPUTER,"371.26 HAN",,BK,531.25
11122594,2011-02-03,GATE:,24th,"HANDA A",COMPUTER,"371.26 HAN",,BK,531.25
11122595,2011-02-03,GATE:,24th,"HANDA A",COMPUTER,"371.26 HAN",,BK,531.25
11122596,2011-02-15,"ELECTRICAL ENGINEERING FOR GATE",,GATE,ME-COMP,"371.26 GAT",,BK,200.00
11122597,2011-02-15,"ELECTRICAL ENGINEERING FOR GATE",,GATE,ME-COMP,"371.26 GAT",,BK,200.00
11122598,2011-03-08,"RADAR ENGINEERING AND FUNDAMENTALS OF NAVIGATIONAL AIDS",,"RAJU G.S N",ME-COMP,"621.3848 RAJ",,BK,212.00
11122599,2011-03-08,"RADAR ENGINEERING AND FUNDAMENTALS OF NAVIGATIONAL AIDS",,"RAJU G.S N",ME-COMP,"621.3848 RAJ",,BK,212.00
11122600,2011-03-08,"RADAR ENGINEERING AND FUNDAMENTALS OF NAVIGATIONAL AIDS",,"RAJU G.S N",ME-COMP,"621.3848 RAJ",,BK,212.00
11122601,2011-03-08,"RADAR ENGINEERING AND FUNDAMENTALS OF NAVIGATIONAL AIDS",,"RAJU G.S N",ME-COMP,"621.3848 RAJ",,BK,212.00
11122602,2011-03-08,"RADAR ENGINEERING AND FUNDAMENTALS OF NAVIGATIONAL AIDS",,"RAJU G.S N",ME-COMP,"621.3848 RAJ",,BK,212.00
11122603,2011-02-15,"OBJECTIVE GENERAL KNOWLEDGE YEAR BOOK 2011",,"COMPETITION REVIEW P",ME-COMP,"001 COM",,BK,0.01
11122604,2011-03-01,"DIGITAL VLSI SYSTEMS DESIGN",,"RAMCHANDRAN JAY S",ME-COMP,"621.395 RAM",,BK,760.00
11122605,2011-03-01,"DIGITAL VLSI SYSTEMS DESIGN",,"RAMCHANDRAN JAY S",ME-COMP,"621.395 RAM",,BK,760.00
11122606,2011-03-01,"DIGITAL VLSI SYSTEMS DESIGN",,"RAMCHANDRAN JAY S",ME-COMP,"621.395 RAM",,BK,760.00
11122607,2011-03-01,"DIGITAL VLSI SYSTEMS DESIGN",,"RAMCHANDRAN JAY S",ME-COMP,"621.395 RAM",,BK,760.00
11122608,2011-03-01,"ORACLE DATABASE 11g SQL",,"PRICE  JASON",ME-COMP,"005.75 PRI",,BK,440.00
11122609,2011-03-01,"ORACLE DATABASE 11g SQL",,"PRICE  JASON",ME-COMP,"005.75 PRI",,BK,440.00
11122610,2011-03-01,"JBOSS IN ACTION",,"JAMAE  JAVID",ME-COMP,"005.133J JAM",,BK,343.20
11122611,2011-03-01,"SUN CERTIFIED ENTERPRISE ARCHITECT FOR JAVA EE STUDY GUIDE",,"CADE  MARK",ME-COMP,"005.133J CAD/SHE",,BK,280.00
11122612,2011-03-01,"DATA MINING AND BIOINFORMATICS",,"DALKILIC MEHMED M",COMPUTER,"005.74 DAL/KIM",,BK,632.00
11122613,2011-03-01,"QUICK TEST PROFESSIONAL UNPLUGGED",,"LALWANI  TARUN",ME-COMP,"005.10684 LAL",,BK,535.50
11122614,2011-03-01,"IP TELEPHONY",2,"HERSENT  OLIVIER",ME-E&amp;TC,"006.54 HER",,BK,3017.70
11122615,2011-03-01,"RADAR SYSTEMS ANALYSIS AND DESIGN USING MATLAB",2,"MAHAFZA BASSEM",ME-E&amp;TC,"621.3848 MAH",,BK,556.50
11122616,2011-03-01,"RADAR SYSTEMS PRINCIPLES",,"RAEMER HAROLD",ME-E&amp;TC,"621.3848 RAE",,BK,556.50
11122617,2011-03-16,"NANO,QUANTUM AND MOLECULAR COMPUTING",,"SHUKLA SANDEEP",ME-COMP,"572.8 SHU/BHA",,BK,556.00
11122618,2011-03-01,"UBUNTU LINUX BIBLE",3,"HAGEN WILLIAM",ME-COMP,"005.4468 HAG",,BK,559.20
11122619,2011-03-01,"CONFRONTING CYBER-BULLYING",,"SHARIFF SHAHEEN",ME-COMP,"371.58 SHA",,BK,906.40
11122620,2011-03-01,"DESIGNERS GUIDE TO ASYNCHRONOUS VLSI",,"BEEREL PETER",ME-E&amp;TC,"621.395 BEE/OZD",,BK,4233.60
11122621,2011-03-01,"DIGITAL VLSI SYSTEMS DESIGN",,"RAMACHANDRAN S","E &amp; TC","621.395 RAM",,BK,760.00
11122622,2011-03-01,"EMBEDDED SYSTEMS AND ROBOT",,"GHOSHAL SUBRATA","E &amp; TC","629.895 GHO",,BK,399.20
11122623,2011-03-01,"ORACLE DATABASE 11g SQL",,"PRICE JASON",IT,"005.75 PRI",,BK,440.00
11122624,2011-03-01,PROBABILITY,,"SANTOS DAVID",ME-E&amp;TC,"519.24 SAN",,BK,396.00
11122625,2011-03-01,"PRACTICAL ETHICS",2,"SINGER PETER",ME-E&amp;TC,"170 SIN",,BK,316.00
11122626,2011-03-01,"MAKERS OF MODERN INDIA",,"GUHA RAMCHANDRA",ME-E&amp;TC,"800 GUH",,BK,639.20
11122627,2011-03-01,"AD HOC WIRELESS NETWORKING",,"CHENG XIUZHEN",ME-E&amp;TC,"621.3981 CHE/HUA",,BK,520.00
11122628,2011-03-01,"DIGITAL SIGNAL PROCESSING  HANDBOOK",2,"MADISETTI VIJAY",ME-E&amp;TC,"621.3822 MAD",,BK,3991.20
11122629,2011-03-09,"COMPUTER ARCHITECTURE:",,"MULLER SILVIA",ME-COMP,"004.22 MUL/PAU",,BK,556.00
11122630,2011-03-09,"INTRODUCTION TO RESEARCH METHODS",4,"DAWSON CATHERINE",ME-E&amp;TC,"001.42 DAW",,BK,156.00
11122631,2011-03-09,"INTRODUCTION TO RESEARCH METHODS",4,"DAWSON CATHERINE",ME-E&amp;TC,"001.42 DAW",,BK,156.00
11122632,2011-03-09,"INTRODUCTION TO RESEARCH METHODS",4,"DAWSON CATHERINE",ME-E&amp;TC,"001.42 DAW",,BK,156.00
11122633,2011-03-09,"INTRODUCTION TO RESEARCH METHODS",4,"DAWSON CATHERINE",ME-E&amp;TC,"001.42 DAW",,BK,156.00
11122634,2011-03-09,"INTRODUCTION TO RESEARCH METHODS",4,"DAWSON CATHERINE",ME-E&amp;TC,"001.42 DAW",,BK,156.00
11122635,2011-03-09,"INTRODUCTION TO RESEARCH METHODS",4,"DAWSON CATHERINE",ME-E&amp;TC,"001.42 DAW",,BK,156.00
11122636,2011-03-09,"INTRODUCTION TO RESEARCH METHODS",4,"DAWSON CATHERINE",ME-E&amp;TC,"001.42 DAW",,BK,156.00
11122637,2011-03-09,"INTRODUCTION TO RESEARCH METHODS",4,"DAWSON CATHERINE",ME-E&amp;TC,"001.42 DAW",,BK,156.00
11122638,2011-03-09,"INTRODUCTION TO RESEARCH METHODS",4,"DAWSON CATHERINE",ME-E&amp;TC,"001.42 DAW",,BK,156.00
11122639,2011-03-09,"INTRODUCTION TO RESEARCH METHODS",4,"DAWSON CATHERINE",ME-E&amp;TC,"001.42 DAW",,BK,156.00
11122640,2011-03-09,"PRACTICAL ETHICS",2,"SINGER PETER",ME-E&amp;TC,"170 SIN",,BK,316.00
11122641,2011-03-09,"PRACTICAL ETHICS",2,"SINGER PETER",ME-E&amp;TC,"170 SIN",,BK,316.00
11122642,2011-03-09,"PRACTICAL ETHICS",2,"SINGER PETER",ME-E&amp;TC,"170 SIN",,BK,316.00
11122643,2011-03-11,"SOFTWARE PROJECT MANAGEMENT",,"MOHAPATRA SANJAY",COMPUTER,"005.10684 MOH",,BK,0.01
11122644,2011-03-11,"INTRODUCTION TO PROGRAMMING AND NUMERICAL METHODS IN MATLAB",,"OTTO S",IT,"519.4 OTT/DEN",,BK,396.00
11122645,2011-03-11,"DATA MANAGEMENT FOR MULTIMEDIA RETRIEVAL",,"CANDAN SELCUK",ME-COMP,"005.74 CAN/SAP",,BK,3257.20
11122646,2011-03-11,"LINEAR ALGEBRA:",,"CHENEY WARD",ME-COMP,"512.5 CHE/KIN",,BK,396.00
11122647,2011-03-11,"WAVELET TOUR OF SIGNAL PROSESSING",,"MALLAT STEPHANE",ME-COMP,"621.3822 MAL",,BK,440.00
11122648,2011-03-11,"GENETIC ALGORITHMS AND GENETIC PROGRAMMING",,"AFFENZELLER MICHAEL",ME-COMP,"005.12 AFF",,BK,3037.38
11122649,2011-03-11,"HANDBOOK OF SIGNAL PROCESSING SYSTEMS",,"BHATTACHARYYA SHAVRA",ME-COMP,"621.3822 BHA",,BK,9983.20
11122650,2011-03-11,"MANAGING AND MINING GRAPH NATA",,"AGGARWAL CHARU",ME-COMP,"005.7422 AGG",,BK,6304.57
11122651,2011-03-11,"INTRODUCTION TO PROTEIN SCIENCE",2,"LESK ARTHUR",ME-COMP,"572.622 LES",,BK,1036.00
11122652,2011-03-11,"MOLECULAR BIOLOGY:",,"CRAIG NANCY",ME-COMP,"574.86 CRA",,BK,1996.00
11122653,2011-03-15,"UNDERSTANDING DB2 9 SECURITY",,"BOND REBECCA",COMPUTER,"005.74 BON",,BK,0.01
11122654,2011-03-15,"DATA COMPRESSION",4,"SALOMON DAVID",ME-E&amp;TC,"005.746 SAL",,BK,636.00
11122655,2011-03-15,"DATA COMPRESSION",4,"SALOMON DAVID",ME-E&amp;TC,"005.746 SAL",,BK,636.00
11122656,2011-03-15,"REMOTE SENSING WITH IMAGING RADAR",,"RICHARD John A",ME-E&amp;TC,"621.3678 RIC",,BK,6830.17
11122657,2011-03-15,"REMOTE SENSING AND GIS",,"BHATTA B",ME-E&amp;TC,"910.285 BHA",,BK,340.00
11122658,2011-03-15,"ASP.NET 4  UNLEASHED",,"WALTHER STEPHANE",ME-E&amp;TC,621.3678,,BK,6830.17
11122659,2011-03-18,"ASP.NET 4  UNLEASHED",,"WALTHER STEPHANE",COMPUTER,"005.72 WAL/HOF",,BK,660.00
11122660,2011-03-18,"ASP.NET 4  UNLEASHED",,"WALTHER STEPHANE",COMPUTER,"005.72 WAL",,BK,660.00
11122661,2011-03-18,"ASP.NET 4  UNLEASHED",,"WALTHER STEPHANE",COMPUTER,"005.72 WAL/HOF",,BK,660.00
11122662,2011-03-18,"J2EE 1.4 BIBLE",,"MCGOVERN JAMES",COMPUTER,"005.133J MCG",,BK,399.20
11122663,2011-03-18,"J2EE 1.4 BIBLE",,"MCGOVERN JAMES",COMPUTER,"005.133J MCG",,BK,399.20
11122664,2011-03-18,"DATA COMPRESSION",4,"SALOMON DAVID",COMPUTER,"005.74 SAL",,BK,316.00
11122665,2011-03-18,"DATA COMPRESSION",4,"SALOMON DAVID",COMPUTER,"005.74 SAL",,BK,316.00
11122666,2011-03-26,PROBABILITY,,"SANTOS DAVID A",ME-E&amp;TC,"519.24 SAN",,BK,396.00
11122667,2011-03-16,"PROGRAMMING WITH JAVA",,"KUMAR T..V.S",ME-IT,"005.133J KUM/RED",,BK,380.00
11122668,2011-03-16,"PROGRAMMING WITH JAVA",,"KUMAR T..V.S",ME-IT,"005.133J KUM/RED",,BK,380.00
11122669,2011-03-16,"GOOGLE APPS DECIPBERED",,"GRANNEMAN SCOTT",IT,"004.678 GRA",,BK,600.00
11122670,2011-03-31,"ADAPTIVE SECURITY MANAGEMENT ARCHITECTURE",,"TILLER JAMES S",COMPUTER,"658.478 TIL",,BK,2603.38
11122671,2011-03-31,"ENTERPRISE CLOUD COMPUTING",,"SHROFF GAUTAM",COMPUTER,"004.678 SHR",,BK,1550.00
11122672,2011-03-31,"PRACTICAL APPROACH TO MICROARRAY DATA ANALYSIS",,"BERRAR DANIEL P",COMPUTER,"572.8636 BER/DUB",,BK,2362.57
11122673,2011-03-31,"ALGORITHMS IN COMPUTATIONAL MOLECULAR BIOLOGY",,"ELLOUMI MOURAD",COMPUTER,"572.8 ELL/ZOM",,BK,5746.08
11122674,2011-03-31,"ENGLISH COMMUNICATION MADE EASY",,"RAN ARADHANA",COMPUTER,"000.4 RAN",,BK,220.00
11122675,2011-03-31,"C# 2.0 :",,"CHAMPLAIN MICHAEL DE",COMPUTER,"005.133# CHA",,BK,1109.36
11122676,2011-03-31,"FUNDAMENTALS OF GRID COMPUTING",,"MAGOULES FREDERIC",COMPUTER,"004.22 MAG",,BK,3657.36
11122677,2011-03-31,"PROGRAMMING AND PROBLEM SOLVING WITH JAVA",,"DALE NELL",COMPUTER,"005.133J DAL",,BK,1839.36
11122678,2011-03-31,"VIDEO PROCESING AND COMMUNICATIONS",,"WANG YAO",ME-E&amp;TC,"621.388 WAN",,BK,876.00
11122679,2011-03-31,"4 TH GENERATION R&D",,"MILLER WILLIAM",IT,"658 MIL/MOR",,BK,396.00
11122680,2011-03-31,"SMALL WONDER",,"CHACKO PHILIP",IT,"800 CHA",,BK,236.00
11122681,2011-03-31,"2 STATES:",16,"BHAGAT CHETAN",IT,"800 BHA",,BK,76.00
11122682,2011-03-31,"3G IP MULTIMEDIA SUBSYSTEM (IMS)",3,"CAMARILLO GONZALO",ME-E&amp;TC,"006.7 CAM",,BK,4981.60
11122683,2011-03-31,"CLOUD SECURITY",,"KRUTZ RONALD",COMPUTER,"005.82 KRU/VIN",,BK,359.20
11122684,2011-03-31,"FABRIC OF MOBILE SERVICES",,"LOEB SHOSHANA",COMPUTER,"621.382 LOE",,BK,3255.20
11122685,2011-03-31,"ENTERPRISE J2ME",,"YUAN MICHAEL",COMPUTER,"005.133J YUA",,BK,380.00
11122686,2011-03-31,"RESEARCHING ENTERPRENEURSHIP",,"DAVIDSSON PER",COMPUTER,"658 DAV",,BK,2152.00
11122687,2011-03-31,"INFORMATION THEORY,INFERENCE AND LEARNING ALGORITHMS",,"MACKAY DAVID",COMPUTER,"003.54 MAC",,BK,2232.00
11122688,2011-03-31,"CLOUD SECURITY",,"KRUTZ RONALD",COMPUTER,"005.82 KRU/VIN",,BK,359.20
11122689,2011-03-31,"KERNEL METHODS FOR PATTERN ANALYSIS",,"SHAWE-TAYLOR JOHN",ME-COMP,"006.31 TAY/CRI",,BK,3100.00
11122690,2011-03-31,MATHEMATICA:,,"HAZRAT ROOZBEH",ME-COMP,"510 HAZ",,BK,2099.77
11122691,2011-03-31,"STATISTICAL SIMULATION",,"HEADRICK TODD",ME-COMP,"519.5 HEA",,BK,3595.20
11122692,2011-03-31,"STASTICAL IMAGE PROCESSING AND MULTIDIMENSIONAL MODELING",,"FIEGUTH PAUL",ME-COMP,"621.367 FIE",,BK,4202.17
11122693,2011-03-31,"COMPLEX NUMBERS FROM ATOZ",,"ANDREESCU TITU",ME-COMP,"515.9 AND",,BK,396.00
11122694,2011-03-31,"DIGITAL SIGNAL PROCESING LABORATORY",,"KUMAR PREETHAM",ME-E&amp;TC,"621.3822 KUM",,BK,556.00
11122695,2011-03-31,"DIGITAL DESIGN AND VERILOG HDL FUNDAMENTALS",,"CAVANAGH JOSEPH",ME-E&amp;TC,"621.395 CAV",,BK,1036.00
11122696,2011-03-31,PROFESSIONAL,,"BAGCHI SUBROTO",IT,"800 BAG",,BK,319.20
11122697,2011-03-31,"SIX EASY PIECES",,"FEYNMAN RICHARD",IT,"800 FEY",,BK,280.00
11122698,2011-03-31,"SPEED OF TRUST",,"MERRILL REBECCA",IT,"800 MER/COV",,BK,431.20
11122699,2011-03-31,"SECRET THE POWER",,"BYRNE RHONDA",IT,"800 BYR",,BK,565.60
11122700,2011-03-31,"ARTIFICIALS INTELLIGENCE",,"POOLE DAVID",ME-E&amp;TC,"006.3 POO",,BK,3448.80
11122701,2011-03-31,"ENCYCIOPEDIA OF SOFTWARE ENGINEERING VOL.I",,"LAPLANTE PHILIP",IT,"005.1 LAP",,BK,23647.00
11122702,2011-03-31,"ENCYCIOPEDIA OF SOFTWARE ENGINEERING VOL.II",,"LAPLANTE PHILIP",IT,"005.1 LAP",,BK,23647.00
11122703,2011-03-27,"INTERNATIONAL ENCYCLOPEDIA OF COMMUNICATION VOL I",,"DONSBACH WOLFGANG",ME-COMP,"621.3803 DON",,BK,2500.00
11122704,2011-03-27,"INTERNATIONAL ENCYCLOPEDIA OF COMMUNICATION VOL II",,"DONSBACH WOLFGANG",ME-COMP,"621.3803 DON",,BK,2500.00
11122705,2011-03-27,"INTERNATIONAL ENCYCLOPEDIA OF COMMUNICATION VOL III",,"DONSBACH WOLFGANG",ME-COMP,"621.3803 DON",,BK,2500.00
11122706,2011-03-27,"INTERNATIONAL ENCYCLOPEDIA OF COMMUNICATION VOL IV",,"DONSBACH WOLFGANG",ME-COMP,"621.3803 DON",,BK,2500.00
11122707,2011-03-27,"INTERNATIONAL ENCYCLOPEDIA OF COMMUNICATION VOL v",,"DONSBACH WOLFGANG",ME-COMP,"621.3803 DON",,BK,2500.00
11122708,2011-03-27,"INTERNATIONAL ENCYCLOPEDIA OF COMMUNICATION VOL VI",,"DONSBACH WOLFGANG",ME-COMP,"621.3803 DON",,BK,2500.00
11122709,2011-03-27,"INTERNATIONAL ENCYCLOPEDIA OF COMMUNICATION VOL VII",,"DONSBACH WOLFGANG",ME-COMP,"621.3803 DON",,BK,2500.00
11122710,2011-03-27,"INTERNATIONAL ENCYCLOPEDIA OF COMMUNICATION VOL VIII",,"DONSBACH WOLFGANG",ME-COMP,"621.3803 DON",,BK,2500.00
11122711,2011-03-27,"INTERNATIONAL ENCYCLOPEDIA OF COMMUNICATION VOL IX",,"DONSBACH WOLFGANG",ME-COMP,"621.3803 DON",,BK,2500.00
11122712,2011-03-27,"INTERNATIONAL ENCYCLOPEDIA OF COMMUNICATION VOL X",,"DONSBACH WOLFGANG",ME-COMP,"621.3803 DON",,BK,2500.00
11122713,2011-03-27,"INTERNATIONAL ENCYCLOPEDIA OF COMMUNICATION VOL XI",,"DONSBACH WOLFGANG",ME-COMP,"621.3803 DON",,BK,2500.00
11122714,2011-03-27,"INTERNATIONAL ENCYCLOPEDIA OF COMMUNICATION VOL XII",,"DONSBACH WOLFGANG",ME-COMP,"621.3803 DON",,BK,2500.00
11122715,2011-05-05,"INFORMATION TECHNOLOGY ACT,2000",,"GAZZET OF INDIA",IT,"351.05 GAZ",,BK,0.01
11122716,2011-05-05,THERMODYNAMICS,6th,"CENGEL YUNUS YUNUS",IT,"621.4021 CEN/BOL",,BK,0.01
11122717,2011-05-16,"ENGINEERING CHEMISTRY",15,"JAIN P C",IT,"540 JAI/JAI",,BK,0.01
11122718,2011-05-18,"HOW TO TRANSFORM ENGINEERING INSTITUTES IN MAHARASHTRA INTO WORLD CLASS LEVEL INSTITUTES WORKSHOP",,"DTE GOVT OF MAHARASH",IT,"378 DTE",,BK,300.00
11122719,2011-05-18,"HOW TO TRANSFORM ENGINEERING INSTITUTES IN MAHARASHTRA INTO WORLD CLASS LEVEL INSTITUTES WORKSHOP",,"DTE GOVT OF MAHARASH",IT,"378 DTE",,BK,300.00
11122720,2011-05-18,"HOW TO TRANSFORM ENGINEERING INSTITUTES IN MAHARASHTRA INTO WORLD CLASS LEVEL INSTITUTES WORKSHOP",,"DTE GOVT OF MAHARASH",IT,"378 DTE",,BK,300.00
11122721,1931-11-05,"GRANTHALAY AANI MAHITISHASTRA",,"SUTAR D B",IT,"020 SUT",,BK,500.00
11122722,2011-06-09,"CORE PYTHON PROGRAMMING",2,"CHUN WESLEY JOHNSON",ME-IT,"005.133PYT CHU",,BK,620.00
11122723,2011-06-09,"A TEXT BOOK OF ENGINEERING MATHEMATICS I",7,"GOKHALE M Y",IT,"510 GOK",,BK,1.00
11122724,2011-06-25,"JAVA SERVER PROGRAMMING JAVA EE6 (J2EE 1.6) BLACK BOOK",,KOGENT,COMPUTER,"005.133J KOG",,BK,479.20
11122725,2011-06-25,"JAVA SERVER PROGRAMMING JAVA EE6 (J2EE 1.6) BLACK BOOK",,KOGENT,COMPUTER,"005.133J KOG",,BK,479.20
11122726,2011-06-28,"FUNDAMENTALS OF DATA STRUCTURES IN C++",2,"HOROWITZ ELLIS",COMPUTER,"005.73 HOR/SAH",,BK,0.01
11122727,2011-07-01,"RAPID GUI PROGRAMMING WITH PYTHON AND QT",,"SUMMERFIELD MARK",IT,"005.133P SUM",,BK,2080.80
11122728,2011-07-13,"COMPUTER ORGANIZATION",,"SAXENEA SWATI",COMPUTER,"004.22 SAX",,BK,0.99
11122729,2011-07-13,"SOFTWARE ENGINEERING",,"JHA MANISH KUMAR",COMPUTER,"005.1 KUM",,BK,0.99
11122730,2011-07-13,"OBJECT ORIENTED PROGRAMMING USING C++",,"BALUJA G K",COMPUTER,"005.12 BAL",,BK,0.99
11122731,2011-07-13,"CONTROL SYSTEMS",,"HUSAIN ASHFAQ",COMPUTER,"629.8 HUS",,BK,0.99
