"cardnumber";"barcode";"rating";"valid";"userSrNo"
"E2K19103752";"11115141";3;0;2330
"E2K19103753";"11113638";2;0;2331
"E2K19103753";"1111476";2;0;2331
"E2K19103753";"11115043";5;0;2331
"E2K19103753";"11115141";2;0;2331
"E2K19103753";"11115256";2;0;2331
"E2K19103753";"11123497";2;0;2331
"E2K19103754";"11111417";4;0;2332
"E2K19103754";"11115043";5;0;2332
"E2K19103754";"11115141";3;0;2332
"E2K19103754";"11119762";3;0;2332
"E2K19103754";"224DB1596";3;0;2332
"E2K19103755";"111108";5;0;2333
"E2K19103755";"11110909";3;0;2333
"E2K19103755";"11112759";5;0;2333
"E2K19103755";"11115133";4;0;2333
"E2K19103755";"11120579";4;0;2333
"E2K19103755";"1117717";4;0;2333
"E2K19103756";"11112";3;0;2334
"E2K19103756";"11120541";3;0;2334
"E2K19103756";"11120579";5;0;2334
"E2K19103756";"11124178";5;0;2334
"E2K19103756";"1119762";5;0;2334
"E2K19103757";"1111476";1;0;2335
"E2K19103758";"11128478";5;0;2336
"E2K19103759";"11113638";2;0;2337
"E2K19103759";"11114";4;0;2337
"E2K19103759";"11115223";3;0;2337
"E2K19103759";"11128478";5;0;2337
"E2K19103760";"111113";1;0;2338
"E2K19103760";"11113875";1;0;2338
"E2K19103760";"1111476";2;0;2338
"E2K19103760";"11115334";1;0;2338
"E2K19103760";"11120536";4;0;2338
"E2K19103761";"11119720";4;0;2339
"E2K19103763";"11113638";3;0;2341
"E2K19103766";"11128478";2;0;2344
"E2K19103767";"11110406";3;0;2345
"E2K19103767";"1111107";3;0;2345
"E2K19103767";"11111448";5;0;2345
"E2K19103767";"11120692";4;0;2345
"E2K19103767";"11123155";5;0;2345
"E2K19103768";"11112759";1;0;2346
"E2K19103768";"11115379";5;0;2346
"E2K19103770";"11112";3;0;2348
"E2K19103770";"11113984";1;0;2348
"E2K19103770";"11119413";2;0;2348
"E2K19103771";"1111107";3;0;2349
"E2K19103771";"11120504";4;0;2349
"E2K19103772";"11123807";5;0;2350
"E2K19103778";"1111476";4;0;2352
"E2K19103779";"11113638";1;0;2353
"E2K19103779";"11128478";5;0;2353
"E2K19103780";"1111107";5;0;2354
"E2K19103780";"11113875";1;0;2354
"E2K19103780";"1118460";1;0;2354
"E2K19103781";"111108";2;0;2355
"E2K19103781";"1111476";3;0;2355
"E2K19103781";"11120536";3;0;2355
"E2K19103783";"1111107";1;0;2356
"E2K19103783";"11119366";5;0;2356
"E2K19103784";"11110406";5;0;2357
"E2K19103784";"11113875";1;0;2357
"E2K19103785";"11111080";5;0;2358
"E2K19103785";"11113875";5;0;2358
"E2K19103785";"11121990";2;0;2358
"E2K19103785";"11123807";2;0;2358
"E2K19103790";"11117772";5;0;2362
"E2K19103790";"11120541";5;0;2362
"E2K19103791";"11110406";1;0;2363
"E2K19103791";"11120458";5;0;2363
"E2K19103796";"11128478";5;0;2368
"E2K19103797";"11111417";3;0;2369
"E2K19103797";"11112163";5;0;2369
"E2K19103797";"11113875";4;0;2369
"E2K19103797";"11115062";2;0;2369
"E2K19103797";"11117772";2;0;2369
"E2K19103797";"11124178";3;0;2369
"E2K19103797";"1119762";1;0;2369
"E2K19103798";"11113875";5;0;2370
"E2K19103802";"11113638";4;0;2374
"E2K19103803";"11110406";4;0;2375
"E2K19103803";"11119095";3;0;2375
"E2K19103803";"11124256";2;0;2375
"E2K19103807";"11114";5;0;2379
"E2K19103807";"11117772";3;0;2379
"E2K19103807";"11120541";1;0;2379
"E2K19206448";"11110406";4;0;2381
"E2K19206448";"11112184";5;0;2381
"E2K19206450";"11119148";5;0;2383
"E2K19206451";"11110002";5;0;2384
"E2K19206451";"11110406";3;0;2384
"E2K19206451";"11110760";5;0;2384
"E2K19206451";"11113996";5;0;2384
"E2K19206451";"11124450";2;0;2384
"E2K19206452";"11110406";5;0;2385
"E2K19206452";"11114961";1;0;2385
"E2K19206453";"11110002";5;0;2386
"E2K19206453";"11110406";1;0;2386
"E2K19206453";"11114961";1;0;2386
"E2K19206454";"11114961";5;0;2387
"E2K19206455";"11114961";5;0;2388
"E2K19206455";"11125023";1;0;2388
"E2K19206457";"11110406";2;0;2390
"E2K19206457";"11115203";3;0;2390
"E2K19206457";"111162";4;0;2390
"E2K19206458";"11110406";2;0;2391
"E2K19206458";"11124450";2;0;2391
"E2K19206459";"11114961";1;0;2392
"E2K19206459";"11115203";2;0;2392
"E2K19206459";"11115586";5;0;2392
"E2K19206459";"11120579";3;0;2392
"E2K19206460";"11114961";5;0;2393
"E2K19206460";"11125023";5;0;2393
"E2K19206461";"11110760";4;0;2394
"E2K19206461";"11112";3;0;2394
"E2K19206461";"11114961";2;0;2394
"E2K19206461";"111162";3;0;2394
"E2K19206462";"11110760";3;0;2395
"E2K19206462";"11110892";4;0;2395
"E2K19206462";"11114961";4;0;2395
"E2K19206462";"11120449";5;0;2395
"E2K19206463";"11119366";1;0;2396
"E2K19206464";"11110406";4;0;2397
"E2K19206464";"11127681";1;0;2397
"E2K19206466";"11110002";5;0;2398
"E2K19206466";"11110892";4;0;2398
"E2K19206466";"11113875";3;0;2398
"E2K19206466";"111162";4;0;2398
"E2K19206466";"11118921";3;0;2398
"E2K19206466";"11124450";1;0;2398
"E2K19206467";"11110406";2;0;2399
"E2K19206468";"11110222";1;0;2400
"E2K19206468";"11111464";3;0;2400
"E2K19206468";"11113996";5;0;2400
"E2K19206468";"1111476";1;0;2400
"E2K19206468";"11114961";3;0;2400
"E2K19206468";"11124107";3;0;2400
"E2K19206468";"11125182";1;0;2400
"E2K19206469";"11110052";2;0;2401
"E2K19206469";"1111476";2;0;2401
"E2K19206469";"11114961";5;0;2401
"E2K19206469";"11117634";1;0;2401
"E2K19206470";"11110406";5;0;2402
"E2K19206470";"11114961";3;0;2402
"E2K19206471";"11116474";5;0;2403
"E2K19206472";"11110002";4;0;2404
"E2K19206472";"11110892";2;0;2404
"E2K19206472";"11113985";2;0;2404
"E2K19206472";"11114961";5;0;2404
"E2K19206472";"11116156";2;0;2404
"E2K19206472";"11120642";4;0;2404
"E2K19206472";"11121671";5;0;2404
"E2K19206472";"224DB1064";4;0;2404
"E2K19206472";"224DB1545";3;0;2404
"E2K19206473";"11116314";5;0;2405
"E2K19206474";"11110406";1;0;2406
"E2K19206474";"11110760";2;0;2406
"E2K19206474";"11110892";4;0;2406
"E2K19206474";"11114961";4;0;2406
"E2K19206474";"11115586";5;0;2406
"E2K19206474";"11120579";4;0;2406
"E2K19206475";"11114961";5;0;2407
"E2K19206475";"11116170";4;0;2407
"E2K19206476";"11114961";4;0;2408
"E2K19206478";"11110002";4;0;2409
"E2K19206478";"11110144";1;0;2409
"E2K19206478";"11110406";5;0;2409
"E2K19206478";"11110892";1;0;2409
"E2K19206478";"11111930";1;0;2409
"E2K19206478";"11113824";5;0;2409
"E2K19206478";"11113996";4;0;2409
"E2K19206478";"11114961";2;0;2409
"E2K19206478";"11123386";2;0;2409
"E2K19206478";"224DB1545";5;0;2409
"E2K19206479";"11110892";2;0;2410
"E2K19206479";"11114961";2;0;2410
"E2K19206479";"11115203";5;0;2410
"E2K19206479";"11117634";5;0;2410
"E2K19206479";"11120223";4;0;2410
"E2K19206480";"11110406";4;0;2411
"E2K19206480";"11114961";4;0;2411
"E2K19206480";"11115203";3;0;2411
"E2K19206481";"11110406";2;0;2412
"E2K19206481";"11110892";1;0;2412
"E2K19206481";"11113824";5;0;2412
"E2K19206481";"11113996";4;0;2412
"E2K19206481";"11114961";5;0;2412
"E2K19206481";"1118415";4;0;2412
"E2K19206482";"11110406";1;0;2413
"E2K19206482";"11110617";2;0;2413
"E2K19206482";"11113889";5;0;2413
"E2K19206482";"11114961";3;0;2413
"E2K19206482";"11124450";5;0;2413
"E2K19206484";"11110406";3;0;2415
"E2K19206484";"11112896";3;0;2415
"E2K19206484";"11113197";4;0;2415
"E2K19206484";"11113671";1;0;2415
"E2K19206484";"11113824";2;0;2415
"E2K19206484";"11113889";3;0;2415
"E2K19206484";"11114961";2;0;2415
"E2K19206484";"11116156";1;0;2415
"E2K19206484";"11119762";2;0;2415
"E2K19206484";"11125182";3;0;2415
"E2K19206485";"11110406";4;0;2416
"E2K19206485";"11114961";2;0;2416
"E2K19206486";"11110406";2;0;2417
"E2K19206486";"11110760";5;0;2417
"E2K19206486";"11112243";4;0;2417
"E2K19206486";"11112330";1;0;2417
"E2K19206486";"11114733";1;0;2417
"E2K19206486";"1111476";1;0;2417
"E2K19206486";"11114961";1;0;2417
"E2K19206486";"11115141";3;0;2417
"E2K19206486";"11115203";4;0;2417
"E2K19206486";"11115997";3;0;2417
"E2K19206486";"11119935";5;0;2417
"E2K19206486";"11120059";1;0;2417
"E2K19206486";"11121838";1;0;2417
"E2K19206486";"11124721";2;0;2417
"E2K19206487";"11114961";3;0;2418
"E2K19206487";"11115586";1;0;2418
"E2K19206487";"11120579";2;0;2418
"E2K19206487";"11122121";3;0;2418
"E2K19206487";"11124584";2;0;2418
"E2K19206488";"11119762";2;0;2419
"E2K19206489";"11110760";2;0;2420
"E2K19206489";"11112243";4;0;2420
"E2K19206489";"11112330";2;0;2420
"E2K19206489";"11114961";3;0;2420
"E2K19206489";"11122567";5;0;2420
"E2K19206490";"11110406";4;0;2421
"E2K19206490";"11110471";3;0;2421
"E2K19206490";"11112005";4;0;2421
"E2K19206490";"11112243";2;0;2421
"E2K19206490";"11112330";5;0;2421
"E2K19206490";"11113824";4;0;2421
"E2K19206490";"1111476";3;0;2421
"E2K19206490";"11114961";3;0;2421
"E2K19206490";"11115141";2;0;2421
"E2K19206490";"11115997";5;0;2421
"E2K19206490";"11120051";1;0;2421
"E2K19206490";"11120579";2;0;2421
"E2K19206491";"11114961";4;0;2422
"E2K19206491";"11116156";3;0;2422
"E2K19206491";"11125991";5;0;2422
"E2K19206491";"11126013";5;0;2422
"E2K19206491";"224DB1562";1;0;2422
"E2K19206492";"11110031";1;0;2423
"E2K19206492";"11110760";3;0;2423
"E2K19206492";"11114961";3;0;2423
"E2K19206492";"11115203";5;0;2423
"E2K19206492";"11115586";1;0;2423
"E2K19206492";"11120636";4;0;2423
"E2K19206492";"11124584";1;0;2423
"E2K19206492";"11127791";3;0;2423
"E2K19206493";"11112243";5;0;2424
"E2K19206493";"11114961";4;0;2424
"E2K19206493";"11120458";3;0;2424
"FRC123";"11111259";1;0;0
"FRC999";"11111550";2;0;0
"I2K13101641";"11110406";2;0;2425
"I2K13101641";"11118744";2;0;2425
"I2K13101641";"11118812";1;0;2425
"I2K13101641";"11119720";4;0;2425
"I2K13101675";"11114303";4;0;2426
"I2K13101675";"11125991";3;0;2426
"I2K13101675";"11127047";1;0;2426
"I2K13101675";"11127189";4;0;2426
"I2K13101675";"11127283";3;0;2426
"I2K15101898";"11118531";4;0;0
"I2K15101907";"11110406";1;0;2428
"I2K15101907";"11124450";1;0;2428
"I2K15101907";"11126025";5;0;2428
"I2K15101927";"11118921";5;0;2429
"I2K15102010";"11118531";5;0;0
"I2K15102010";"11125337";4;0;0
"I2K15102027";"11117532";4;0;0
"I2K15205054";"11112184";1;0;2433
"I2K15205054";"11112897";5;0;2433
"I2K15205054";"11113919";1;0;2433
"I2K15205054";"11118003";3;0;2433
"I2K15205054";"11118486";5;0;2433
"I2K15205054";"11118921";4;0;2433
"I2K15205054";"11119720";1;0;2433
"I2K15205054";"11120390";2;0;2433
"I2K15205054";"11123062";4;0;2433
"I2K15205054";"11125991";2;0;2433
"I2K15205054";"224DB0070";3;0;2433
"I2K15205054";"224DB0501";3;0;2433
"I2K16102034";"11113609";3;0;2437
"I2K16102034";"11115203";5;0;2437
"I2K16102034";"11115645";5;0;2437
"I2K16102037";"1111249";1;0;2440
"I2K16102039";"11112184";4;0;2442
"I2K16102039";"11112680";3;0;2442
"I2K16102039";"11113824";2;0;2442
"I2K16102039";"11116489";2;0;2442
"I2K16102039";"11119366";5;0;2442
"I2K16102040";"11120873";1;0;2443
"I2K16102041";"11118812";5;0;2444
"I2K16102041";"224DB0366";2;0;2444
"I2K16102042";"11112486";5;0;2445
"I2K16102042";"11118486";5;0;2445
"I2K16102044";"11110753";3;0;2447
"I2K16102044";"224DB0952";5;0;2447
"I2K16102045";"11113824";4;0;2448
"I2K16102045";"11117231";1;0;2448
"I2K16102045";"11125182";3;0;2448
"I2K16102045";"224DB0952";1;0;2448
"I2K16102047";"11113390";1;0;2450
"I2K16102047";"11126652";3;0;2450
"I2K16102048";"11118744";5;0;2451
"I2K16102050";"11112486";3;0;2453
"I2K16102051";"11116179";4;1;2454
"I2K16102051";"11118486";3;1;2454
"I2K16102051";"11122065";4;0;2454
"I2K16102051";"11125023";3;1;2454
"I2K16102051";"11125991";2;0;2454
"I2K16102051";"11127501";3;1;2454
"I2K16102051";"224DB0183";2;1;2454
"I2K16102051";"224DB0320";5;1;2454
"I2K16102052";"11111171";1;0;2455
"I2K16102052";"11113944";5;0;2455
"I2K16102052";"11117643";1;0;2455
"I2K16102052";"11118377";3;0;2455
"I2K16102052";"11121222";3;0;2455
"I2K16102052";"11123705";5;0;2455
"I2K16102052";"11126652";3;0;2455
"I2K16102052";"11128426";1;0;2455
"I2K16102055";"11118744";2;0;2458
"I2K16102055";"11118812";1;0;2458
"I2K16102055";"11122825";4;0;2458
"I2K16102056";"11118486";4;0;2459
"I2K16102056";"11118812";4;0;2459
"I2K16102056";"11125991";3;0;2459
"I2K16102058";"11112486";1;0;2460
"I2K16102058";"11113824";1;0;2460
"I2K16102058";"11119894";1;0;2460
"I2K16102058";"11120792";5;0;2460
"I2K16102058";"11120873";5;0;2460
"I2K16102058";"11122121";1;0;2460
"I2K16102058";"224DB1122";4;0;2460
"I2K16102059";"11112896";2;0;2461
"I2K16102059";"11116474";1;0;2461
"I2K16102059";"11120271";1;0;2461
"I2K16102060";"11116530";4;1;2462
"I2K16102060";"11118486";5;1;2462
"I2K16102060";"11118812";2;1;2462
"I2K16102060";"11125991";3;0;2462
"I2K16102060";"11127981";3;1;2462
"I2K16102060";"224DB0320";4;1;2462
"I2K16102063";"11113869";2;0;2463
"I2K16102063";"11117256";3;0;2463
"I2K16102066";"11113944";2;0;2466
"I2K16102066";"11118108";3;0;2466
"I2K16102067";"11113824";1;0;2467
"I2K16102067";"11119366";2;0;2467
"I2K16102067";"11124390";4;0;2467
"I2K16102067";"224DB1402";2;0;2467
"I2K16102067";"224DB1559";2;0;2467
"I2K16102070";"11115203";2;0;2469
"I2K16102072";"11111323";4;0;2471
"I2K16102072";"11125991";1;0;2471
"I2K16102073";"11110463";3;0;2472
"I2K16102073";"11120410";5;0;2472
"I2K16102073";"11120873";1;0;2472
"I2K16102073";"11128346";2;0;2472
"I2K16102075";"11114257";4;0;2474
"I2K16102075";"11118486";2;1;2474
"I2K16102075";"11119366";1;0;2474
"I2K16102075";"11119926";2;1;2474
"I2K16102075";"11120873";2;0;2474
"I2K16102075";"11127501";3;1;2474
"I2K16102075";"224DB0421";5;1;2474
"I2K16102075";"224DB0606";5;1;2474
"I2K16102075";"224DB1764";5;1;2474
"I2K16102076";"11112277";5;0;2475
"I2K16102076";"224DB0965";5;1;2475
"I2K16102077";"11111323";5;0;2476
"I2K16102077";"11111582";1;0;2476
"I2K16102077";"11116530";5;0;2476
"I2K16102077";"11117231";2;0;2476
"I2K16102077";"11118921";4;0;2476
"I2K16102077";"11125991";3;0;2476
"I2K16102078";"11110920";5;0;2477
"I2K16102078";"11112217";4;0;2477
"I2K16102078";"11115770";5;0;2477
"I2K16102078";"11118298";2;0;2477
"I2K16102078";"11124364";1;0;2477
"I2K16102078";"11126487";1;0;2477
"I2K16102078";"11127365";4;0;2477
"I2K16102079";"11113919";5;0;2478
"I2K16102080";"11111171";1;0;2479
"I2K16102080";"11114451";2;0;2479
"I2K16102080";"11118812";2;0;2479
"I2K16102080";"11120271";5;0;2479
"I2K16102080";"11125991";4;0;2479
"I2K16102080";"11126025";1;0;2479
"I2K16102083";"11113262";1;0;2482
"I2K16102083";"11119366";1;0;2482
"I2K16102083";"11120271";2;0;2482
"I2K16102083";"224DB0058";4;1;2482
"I2K16102083";"224DB0127";4;1;2482
"I2K16102083";"224DB0421";3;1;2482
"I2K16102083";"224DB0551";2;1;2482
"I2K16102085";"11110463";4;0;2484
"I2K16102085";"11112486";1;0;2484
"I2K16102085";"11119055";1;0;2484
"I2K16102085";"11120873";4;0;2484
"I2K16102086";"11116892";2;0;2485
"I2K16102086";"224DB1103";5;0;2485
"I2K16102089";"11113262";4;0;2487
"I2K16102089";"11118111";1;1;2487
"I2K16102089";"11118486";1;1;2487
"I2K16102089";"11119366";2;0;2487
"I2K16102089";"224DB0058";5;1;2487
"I2K16102089";"224DB0421";5;1;2487
"I2K16102094";"11110463";5;0;2492
"I2K16102094";"11111582";1;0;2492
"I2K16102094";"11112916";5;1;2492
"I2K16102094";"11113824";1;0;2492
"I2K16102094";"11118486";4;1;2492
"I2K16102094";"11118812";4;1;2492
"I2K16102094";"11119894";5;1;2492
"I2K16102094";"11120873";2;0;2492
"I2K16102094";"11124396";5;1;2492
"I2K16102094";"11124400";4;1;2492
"I2K16102094";"11127501";5;1;2492
"I2K16102094";"224DB0043";5;1;2492
"I2K16102094";"224DB0397";5;1;2492
"I2K16102094";"224DB0552";5;1;2492
"I2K16102094";"224DB0572";5;1;2492
"I2K16102094";"224DB1501";5;1;2492
"I2K16102094";"224DB1764";5;1;2492
"I2K16102095";"11110406";3;0;2493
"I2K16102095";"11110753";3;0;2493
"I2K16102095";"11113824";3;0;2493
"I2K16102095";"11116474";3;0;2493
"I2K16102095";"11125182";3;0;2493
"I2K16102095";"11125991";1;0;2493
"I2K16102095";"11126652";2;0;2493
"I2K16102096";"11111323";2;0;2494
"I2K16102098";"11116510";4;1;2496
"I2K16102099";"11114393";3;0;2497
"I2K16102099";"11116016";3;0;2497
"I2K16102099";"11118921";2;0;2497
"I2K16102099";"11119366";5;0;2497
"I2K16102099";"11119894";3;0;2497
"I2K16102099";"11120271";4;0;2497
"I2K16102099";"11120873";4;0;2497
"I2K16102099";"11123394";2;0;2497
"I2K16102099";"11125101";1;0;2497
"I2K16102099";"11128249";2;0;2497
"I2K16102099";"11128274";1;0;2497
"I2K16102099";"11128417";4;0;2497
"I2K16102099";"224DB0366";1;0;2497
"I2K16102099";"224DB0562";3;0;2497
"I2K16102101";"11111323";3;0;2499
"I2K16102102";"-2";3;1;2500
"I2K16102102";"1111";2;1;2500
"I2K16102102";"1111000";3;1;2500
"I2K16102103";"11113944";4;0;2501
"I2K16102103";"11118108";4;0;2501
"I2K16102104";"11119366";3;0;2502
"I2K16102104";"11123375";3;1;2502
"I2K16102104";"11126716";4;1;2502
"I2K16102104";"224DB0421";4;1;2502
"I2K16102106";"11112277";3;0;2504
"I2K16102106";"11113824";5;0;2504
"I2K16102106";"11113985";3;0;2504
"I2K16102106";"11116474";5;0;2504
"I2K16102106";"11117231";5;0;2504
"I2K16102106";"11122121";3;0;2504
"I2K16102106";"11124364";3;0;2504
"I2K16102106";"11125182";5;0;2504
"I2K16102106";"11125991";2;0;2504
"I2K16102106";"11126342";4;0;2504
"I2K16102106";"11127283";4;0;2504
"I2K16102110";"11112184";4;0;2508
"I2K16102110";"11119894";5;0;2508
"I2K16102110";"11120899";2;0;2508
"I2K16102113";"11116530";4;0;2510
"I2K16102114";"11118892";5;1;2511
"I2K16102114";"11128413";5;1;2511
"I2K16102114";"224DB0581";4;1;2511
"I2K16102115";"11113262";5;0;2512
"I2K16102115";"11113824";3;0;2512
"I2K16102115";"11113869";3;0;2512
"I2K16102115";"11119366";4;0;2512
"I2K16102115";"11125182";4;0;2512
"I2K16102115";"11127361";5;0;2512
"I2K16102115";"224DB0552";5;0;2512
"I2K16102118";"11116935";4;1;2515
"I2K16102118";"11119366";2;0;2515
"I2K16102118";"224DB0421";5;1;2515
"I2K16102120";"11116489";1;0;2517
"I2K16102120";"11120792";3;0;2517
"I2K16102122";"11110116";1;0;2519
"I2K16102122";"11113919";2;0;2519
"I2K16102122";"11118486";3;1;2519
"I2K16102122";"224DB0024";4;1;2519
"I2K16102122";"224DB1749";5;1;2519
"I2K16102123";"11118486";5;0;2520
"I2K16102126";"11110052";2;0;2523
"I2K16102126";"11110406";1;0;2523
"I2K16102126";"11111437";4;0;2523
"I2K16102126";"11113869";1;0;2523
"I2K16102126";"11116743";5;0;2523
"I2K16102126";"11117249";4;0;2523
"I2K16102127";"11113262";5;0;2524
"I2K16102128";"11113824";4;0;2525
"I2K16102129";"11111323";3;0;2526
"I2K16102129";"11112486";3;0;2526
"I2K16102129";"11112759";5;0;2526
"I2K16102129";"11113824";5;0;2526
"I2K16102131";"11113824";3;0;2528
"I2K16102131";"11118812";3;0;2528
"I2K16102133";"11112486";4;0;2530
"I2K16102133";"11127031";2;0;2530
"I2K16102135";"11118108";5;0;2531
"I2K16102135";"11119080";1;0;2531
"I2K16102135";"11120873";5;0;2531
"I2K16102135";"11122327";4;0;2531
"I2K16102135";"11122562";4;0;2531
"I2K16102135";"11125991";5;0;2531
"I2K16102135";"11126652";2;0;2531
"I2K16102135";"11127927";1;0;2531
"I2K16102135";"11127936";1;0;2531
"I2K16102135";"11128228";1;0;2531
"I2K16102135";"11128234";1;0;2531
"I2K16102135";"11128417";2;0;2531
"I2k16102136";"11118812";3;1;2532
"I2K16102137";"11113262";2;0;2533
"I2K16102137";"11119366";1;0;2533
"I2K16102137";"11123250";3;0;2533
"I2K16102138";"11116016";1;0;2534
"I2K16102138";"11118921";4;0;2534
"I2K16102138";"11120873";4;0;2534
"I2K16102138";"11123403";5;0;2534
"I2K16102138";"11124928";1;0;2534
"I2K16102138";"11127716";2;0;2534
"I2K16102138";"11128224";2;0;2534
"I2K16102138";"11128274";1;0;2534
"I2K16102138";"1117756";4;0;2534
"I2K16102139";"11110463";3;0;2535
"I2K16102139";"11111323";5;0;2535
"I2K16102139";"11112217";1;0;2535
"I2K16102139";"11113869";2;0;2535
"I2K16102139";"11113919";3;0;2535
"I2K16102139";"11115203";5;0;2535
"I2K16102139";"11118308";2;0;2535
"I2K16102139";"11118744";2;0;2535
"I2K16102139";"11125991";2;0;2535
"I2K16102139";"11126652";5;0;2535
"I2K16102139";"224DB0552";3;0;2535
"I2K16102140";"11111171";1;0;2536
"I2K16102140";"11111179";3;0;2536
"I2K16102140";"11111323";4;0;2536
"I2K16102140";"11116016";5;0;2536
"I2K16102140";"11117231";2;0;2536
"I2K16102140";"11118921";5;0;2536
"I2K16102140";"11119188";3;0;2536
"I2K16102140";"11126487";5;0;2536
"I2K16102140";"11127501";1;0;2536
"I2K16102140";"11127775";2;0;2536
"I2K16102142";"11119366";3;0;2538
"I2K16102142";"11120458";4;0;2538
"I2K16102142";"11127730";1;1;2538
"I2K16102142";"224DB0171";4;1;2538
"I2K16102142";"224DB0421";3;1;2538
"I2K16102145";"11112896";3;0;2540
"I2K16102146";"11116655";5;0;2541
"I2K16102146";"11119767";4;0;2541
"I2K16102146";"11120873";5;0;2541
"I2K16102147";"11113944";3;1;2542
"I2K16102147";"11115997";5;0;2542
"I2K16102147";"11118308";4;1;2542
"I2K16102147";"11119894";5;1;2542
"I2K16102147";"11125991";5;0;2542
"I2K16102147";"224DB0320";4;1;2542
"I2K16102147";"224DB1179";4;1;2542
"I2K16102148";"11117188";1;0;2543
"I2K16102148";"11117821";2;0;2543
"I2K16102150";"11110753";1;0;2545
"I2K16102150";"11114455";5;1;2545
"I2K16102150";"11117069";4;1;2545
"I2K16102150";"11120792";5;1;2545
"I2K16102150";"11120899";5;1;2545
"I2K16102150";"11128274";3;0;2545
"I2K16102150";"224DB0513";4;1;2545
"I2K16102150";"224DB0816";4;1;2545
"I2K16102157";"11110639";1;0;2547
"I2K16102157";"11110753";3;0;2547
"I2K16102157";"11112486";4;0;2547
"I2K16102157";"11113919";3;0;2547
"I2K16102157";"11116743";4;0;2547
"I2K16102157";"11118892";5;0;2547
"I2K16102157";"11126652";4;0;2547
"I2K16102161";"11112486";4;0;2551
"I2K16102161";"11116743";2;0;2551
"I2K16102161";"11118108";5;0;2551
"I2K16102165";"11110116";2;0;2555
"I2K16102165";"11112321";1;0;2555
"I2K16102165";"11112486";5;0;2555
"I2K16102165";"11118486";2;0;2555
"I2K16102165";"11119284";4;0;2555
"I2K16102166";"11112896";2;0;2556
"I2K16102166";"11122121";3;0;2556
"I2K16102167";"11115836";4;0;2557
"I2K16102167";"11125991";4;0;2557
"I2k16102167";"224DB0320";5;1;2557
"I2k16102167";"224DB0429";4;1;2557
"I2K17102170";"11126487";2;0;2561
"I2K17102172";"11110753";4;0;2562
"I2K17102172";"11111437";5;0;2562
"I2K17102172";"11115770";5;0;2562
"I2K17102172";"11124364";5;0;2562
"I2K17102172";"11126236";4;0;2562
"I2K17102172";"224DB1427";2;0;2562
"I2K17102178";"11111437";3;0;2563
"I2K17102178";"11111582";3;0;2563
"I2K17102178";"11112377";3;0;2563
"I2K17102178";"11113869";4;0;2563
"I2K17102178";"11117515";4;0;2563
"I2K17102178";"11126652";2;0;2563
"I2K17102180";"11110146";1;0;2565
"I2K17102180";"11111323";2;0;2565
"I2K17102180";"11111582";2;0;2565
"I2K17102180";"11113458";4;0;2565
"I2K17102180";"11113869";4;0;2565
"I2K17102180";"11114578";2;0;2565
"I2K17102180";"11117231";2;0;2565
"I2K17102181";"11111582";2;0;2566
"I2K17102181";"11113869";1;0;2566
"I2K17102181";"11116892";1;0;2566
"I2K17102181";"11120873";2;0;2566
"I2K17102183";"11112759";2;0;2567
"I2K17102183";"11113766";5;0;2567
"I2K17102183";"11113869";5;0;2567
"I2K17102184";"11111582";1;0;2568
"I2K17102184";"11115735";4;0;2568
"I2K17102184";"11115770";2;0;2568
"I2K17102184";"11119284";3;0;2568
"I2K17102184";"11124364";2;0;2568
"I2K17102185";"11111582";1;0;2569
"I2K17102185";"11113923";1;0;2569
"I2K17102185";"11114451";4;0;2569
"I2K17102187";"11111582";4;0;2571
"I2K17102187";"11111593";2;0;2571
"I2K17102187";"11112217";5;0;2571
"I2K17102187";"11113869";4;0;2571
"I2K17102187";"11120873";1;0;2571
"I2K17102187";"11126133";1;0;2571
"I2K17102187";"11126544";5;0;2571
"I2K17102188";"11110146";3;0;2572
"I2K17102188";"11117231";1;0;2572
"I2K17102188";"11119816";1;0;2572
"I2K17102188";"11127239";5;0;2572
"I2K17102191";"11111582";1;0;2573
"I2K17102198";"11110124";1;0;2575
"I2K17102198";"11111437";4;0;2575
"I2K17102198";"11111582";5;0;2575
"I2K17102198";"11114607";1;0;2575
"I2K17102198";"11126347";2;0;2575
"I2K17102199";"11110543";2;0;2576
"I2K17102199";"11111807";1;0;2576
"I2K17102200";"11128354";3;0;2577
"I2K17102200";"224DB0149";2;0;2577
"I2K17102203";"11115770";5;0;2579
"I2K17102203";"11128355";4;0;2579
"I2K17102204";"11111437";4;0;2580
"I2K17102204";"11113766";4;0;2580
"I2K17102204";"11115997";2;0;2580
"I2K17102204";"11117256";2;0;2580
"I2K17102209";"11124364";3;0;2581
"I2K17102209";"224DB0297";2;0;2581
"I2K17102210";"11111582";4;0;2582
"I2K17102210";"11113869";3;0;2582
"I2K17102210";"11120873";5;0;2582
"I2K17102210";"11126487";1;0;2582
"I2K17102210";"11126652";5;0;2582
"I2K17102211";"11111582";5;0;2583
"I2K17102211";"11117286";2;0;2583
"I2K17102211";"11119816";4;0;2583
"I2K17102211";"11123027";1;0;2583
"I2K17102212";"11111582";5;0;2584
"I2K17102212";"11112217";1;0;2584
"I2K17102212";"11117188";3;0;2584
"I2K17102213";"11115645";5;0;2585
"I2K17102213";"11115770";2;0;2585
"I2K17102213";"11128478";5;0;2585
"I2K17102214";"11110463";4;0;2586
"I2K17102214";"11115735";3;0;2586
